id,name,LAT,LON,layer,source
6951,Zumba,-28.67,-133.07,"Crater, craters",gazeteer_of_planetary_nomenclature
6952,Gamboa,40.77,-44.36,"Crater, craters",gazeteer_of_planetary_nomenclature
6959,Culter,-8.84,-53.93,"Crater, craters",gazeteer_of_planetary_nomenclature
6960,Amenthes Cavi,16.23,114.52,"Cavus, cavi",gazeteer_of_planetary_nomenclature
6961,Udzha,81.92,77.35,"Crater, craters",gazeteer_of_planetary_nomenclature
6962,Boreum Cavus,84.64,-20.15,"Cavus, cavi",gazeteer_of_planetary_nomenclature
6963,Tenuis Cavus,84.76,1.39,"Cavus, cavi",gazeteer_of_planetary_nomenclature
6964,Boreales Scopuli,88.88,-90.16,"Scopulus, scopuli",gazeteer_of_planetary_nomenclature
6965,Gemini Scopuli,80.39,26.1,"Scopulus, scopuli",gazeteer_of_planetary_nomenclature
6976,Toconao,-20.85,-74.69,"Crater, craters",gazeteer_of_planetary_nomenclature
7010,Winslow,-3.74,59.16,"Crater, craters",gazeteer_of_planetary_nomenclature
7023,Beloha,-39.58,56.71,"Crater, craters",gazeteer_of_planetary_nomenclature
7024,Tyrrhenus Labyrinthus,-16.18,101.12,"Labyrinthus, labyrinthi",gazeteer_of_planetary_nomenclature
14136,Saheki,-21.74,73.14,"Crater, craters",gazeteer_of_planetary_nomenclature
14144,Karzok,18.4,-131.74,"Crater, craters",gazeteer_of_planetary_nomenclature
14145,Pangboche,17.28,-133.4,"Crater, craters",gazeteer_of_planetary_nomenclature
14147,Abalos Mensa,81.17,-75.6,"Mensa, mensae",gazeteer_of_planetary_nomenclature
14148,Abalos Scopuli,80.72,-76.56,"Scopulus, scopuli",gazeteer_of_planetary_nomenclature
14149,Baetis Chaos,-0.17,-60.4,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
14150,Boola,81.26,-105.19,"Crater, craters",gazeteer_of_planetary_nomenclature
14151,Columbia Valles,-9.44,-42.9,"Vallis, valles",gazeteer_of_planetary_nomenclature
14152,Chryse Colles,8.15,-41.86,"Collis, colles",gazeteer_of_planetary_nomenclature
14153,Crotone,82.21,-69.31,"Crater, craters",gazeteer_of_planetary_nomenclature
14154,Daga Vallis,-12.07,-42.42,"Vallis, valles",gazeteer_of_planetary_nomenclature
14155,Hyperborea Lingula,80.32,-53.54,"Lingula, lingulae",gazeteer_of_planetary_nomenclature
14156,Jojutla,81.59,-169.8,"Crater, craters",gazeteer_of_planetary_nomenclature
14157,Olympia Cavi,85.06,-177.77,"Cavus, cavi",gazeteer_of_planetary_nomenclature
14158,Olympia Mensae,78,119.98,"Mensa, mensae",gazeteer_of_planetary_nomenclature
14159,Puyo,83.93,137.26,"Crater, craters",gazeteer_of_planetary_nomenclature
14160,Tenuis Mensa,81.13,-92.96,"Mensa, mensae",gazeteer_of_planetary_nomenclature
14161,Xanthe Chaos,11.87,-42.22,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
14162,Cerberus Palus,5.78,148.15,"Palus, paludes",gazeteer_of_planetary_nomenclature
14163,Lethe Vallis,3.16,154.97,"Vallis, valles",gazeteer_of_planetary_nomenclature
14164,Zephyria Planum,-1.08,153.73,"Planum, plana",gazeteer_of_planetary_nomenclature
14165,Aeolis Planum,-1.14,144.76,"Planum, plana",gazeteer_of_planetary_nomenclature
14166,Tombaugh,3.56,161.92,"Crater, craters",gazeteer_of_planetary_nomenclature
14167,Persbo,8.57,156.88,"Crater, craters",gazeteer_of_planetary_nomenclature
14168,Cerberus Tholi,4.48,164.41,"Tholus, tholi",gazeteer_of_planetary_nomenclature
14169,Ganges Chaos,-9.76,-46.04,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
14177,Angustus Labyrinthus,-81.62,-63.39,"Labyrinthus, labyrinthi",gazeteer_of_planetary_nomenclature
14178,Sisyphi Tholus,-75.68,-18.53,"Tholus, tholi",gazeteer_of_planetary_nomenclature
14179,Thyles Montes,-69.88,126.54,"Mons, montes",gazeteer_of_planetary_nomenclature
14180,Chronius Mons,-61.49,178.01,"Mons, montes",gazeteer_of_planetary_nomenclature
14181,Promethei Mons,-70.57,87.44,"Mons, montes",gazeteer_of_planetary_nomenclature
14182,Ada,-3.06,-3.22,"Crater, craters",gazeteer_of_planetary_nomenclature
14183,Alamos,23.48,-37.12,"Crater, craters",gazeteer_of_planetary_nomenclature
14184,Beruri,5.27,81.24,"Crater, craters",gazeteer_of_planetary_nomenclature
14185,Bopolu,-2.96,-6.3,"Crater, craters",gazeteer_of_planetary_nomenclature
14186,Cefalù,23.64,-38.89,"Crater, craters",gazeteer_of_planetary_nomenclature
14187,Chupadero,6.13,83.43,"Crater, craters",gazeteer_of_planetary_nomenclature
14188,Dulovo,3.62,84.56,"Crater, craters",gazeteer_of_planetary_nomenclature
14189,Elorza,-8.76,-55.21,"Crater, craters",gazeteer_of_planetary_nomenclature
14190,Grindavik,25.4,-38.99,"Crater, craters",gazeteer_of_planetary_nomenclature
14191,Hargraves,20.74,75.74,"Crater, craters",gazeteer_of_planetary_nomenclature
14192,Hashir,3.19,85.01,"Crater, craters",gazeteer_of_planetary_nomenclature
14193,Iazu,-2.71,-5.18,"Crater, craters",gazeteer_of_planetary_nomenclature
14194,Jörn,-27.19,76.43,"Crater, craters",gazeteer_of_planetary_nomenclature
14195,Kontum,-32.04,-67.07,"Crater, craters",gazeteer_of_planetary_nomenclature
14196,Lismore,27.04,-41.65,"Crater, craters",gazeteer_of_planetary_nomenclature
14197,Makhambet,28.43,-40.47,"Crater, craters",gazeteer_of_planetary_nomenclature
14198,Martin,-21.34,-69.25,"Crater, craters",gazeteer_of_planetary_nomenclature
14199,Mazamba,-27.53,-69.67,"Crater, craters",gazeteer_of_planetary_nomenclature
14200,Nakusp,24.73,-35.45,"Crater, craters",gazeteer_of_planetary_nomenclature
14201,Ohara,4.92,82.48,"Crater, craters",gazeteer_of_planetary_nomenclature
14202,Pebas,-2.6,-0.96,"Crater, craters",gazeteer_of_planetary_nomenclature
14203,Runanga,-26.64,75.96,"Crater, craters",gazeteer_of_planetary_nomenclature
14204,Sefadu,28.74,-34.97,"Crater, craters",gazeteer_of_planetary_nomenclature
14205,Shardi,10.05,-15.32,"Crater, craters",gazeteer_of_planetary_nomenclature
14206,Soffen,-23.73,140.86,"Crater, craters",gazeteer_of_planetary_nomenclature
14207,Taytay,7.39,-19.6,"Crater, craters",gazeteer_of_planetary_nomenclature
14208,Uzer,-1.22,-1.75,"Crater, craters",gazeteer_of_planetary_nomenclature
14209,Woking,5.12,82.99,"Crater, craters",gazeteer_of_planetary_nomenclature
14210,Xainza,0.78,-3.94,"Crater, craters",gazeteer_of_planetary_nomenclature
14211,Yalgoo,4.93,84.23,"Crater, craters",gazeteer_of_planetary_nomenclature
14212,Zarand,-3.41,-1.5,"Crater, craters",gazeteer_of_planetary_nomenclature
14257,Clustril,60,-91,"Crater, craters",gazeteer_of_planetary_nomenclature
14258,Drunlo,36.5,-92,"Crater, craters",gazeteer_of_planetary_nomenclature
14259,Flimnap,60,10,"Crater, craters",gazeteer_of_planetary_nomenclature
14260,Grildrig,81,165,"Crater, craters",gazeteer_of_planetary_nomenclature
14261,Gulliver,62,-163,"Crater, craters",gazeteer_of_planetary_nomenclature
14262,Limtoc,-11,-54,"Crater, craters",gazeteer_of_planetary_nomenclature
14263,Reldresal,41,-39,"Crater, craters",gazeteer_of_planetary_nomenclature
14264,Skyresh,52.5,40,"Crater, craters",gazeteer_of_planetary_nomenclature
14265,Chaman,-60.86,50.96,"Crater, craters",gazeteer_of_planetary_nomenclature
14266,Eilat,-56.53,50.2,"Crater, craters",gazeteer_of_planetary_nomenclature
14267,Henry Moore,-59.72,53.9,"Crater, craters",gazeteer_of_planetary_nomenclature
14268,Pau,-55.4,59.3,"Crater, craters",gazeteer_of_planetary_nomenclature
14269,Vernal,5.9,-4.45,"Crater, craters",gazeteer_of_planetary_nomenclature
14270,Wynn-Williams,-55.1,60.21,"Crater, craters",gazeteer_of_planetary_nomenclature
14271,Louth,70.19,103.24,"Crater, craters",gazeteer_of_planetary_nomenclature
14279,Aspledon Undae,73.06,-50.35,"Unda, undae",gazeteer_of_planetary_nomenclature
14280,Siton Undae,75.55,-62.72,"Unda, undae",gazeteer_of_planetary_nomenclature
14281,Olympia Planum,82.18,-171.19,"Planum, plana",gazeteer_of_planetary_nomenclature
14282,Henbury,-63.49,-147.73,"Crater, craters",gazeteer_of_planetary_nomenclature
14283,Laylá,-61.11,107.12,"Crater, craters",gazeteer_of_planetary_nomenclature
14284,Lonar,72.99,38.29,"Crater, craters",gazeteer_of_planetary_nomenclature
14285,Maricourt,53.34,-71.17,"Crater, craters",gazeteer_of_planetary_nomenclature
14286,Steinheim,54.57,-169.35,"Crater, craters",gazeteer_of_planetary_nomenclature
14287,Gemina Lingula,81.87,2.59,"Lingula, lingulae",gazeteer_of_planetary_nomenclature
14290,Sinton,40.75,31.73,"Crater, craters",gazeteer_of_planetary_nomenclature
14299,Olympia Rupēs,86.04,174.16,"Rupes, rupēs",gazeteer_of_planetary_nomenclature
14300,Jezero,18.41,77.69,"Crater, craters",gazeteer_of_planetary_nomenclature
14301,Marikh Vallis,-19.16,4.32,"Vallis, valles",gazeteer_of_planetary_nomenclature
14302,Moroz,-23.77,-20.57,"Crater, craters",gazeteer_of_planetary_nomenclature
14306,Alba Mons,41.08,-110.71,"Mons, montes",gazeteer_of_planetary_nomenclature
14307,Apollinaris Mons,-9.17,174.79,"Mons, montes",gazeteer_of_planetary_nomenclature
14308,Biblis Tholus,2.52,-124.38,"Tholus, tholi",gazeteer_of_planetary_nomenclature
14309,Hadriacus Mons,-31.29,91.86,"Mons, montes",gazeteer_of_planetary_nomenclature
14310,Tyrrhenus Mons,-21.63,105.88,"Mons, montes",gazeteer_of_planetary_nomenclature
14311,Ulysses Tholus,2.96,-121.5,"Tholus, tholi",gazeteer_of_planetary_nomenclature
14312,Uranius Mons,26.9,-92.15,"Mons, montes",gazeteer_of_planetary_nomenclature
14325,Erythraeum Chaos,-21.84,-12.38,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
14326,Miyamoto,-2.87,-6.95,"Crater, craters",gazeteer_of_planetary_nomenclature
14327,Capen,6.58,14.31,"Crater, craters",gazeteer_of_planetary_nomenclature
14328,Coimbra,4.18,-5.31,"Crater, craters",gazeteer_of_planetary_nomenclature
14329,Kalocsa,6.92,-6.95,"Crater, craters",gazeteer_of_planetary_nomenclature
14330,Mellit,7.12,-1.73,"Crater, craters",gazeteer_of_planetary_nomenclature
14331,Naruko,-36.24,-161.7,"Crater, craters",gazeteer_of_planetary_nomenclature
14332,Penticton,-38.37,96.76,"Crater, craters",gazeteer_of_planetary_nomenclature
14335,Phedra,13.84,123.88,"Crater, craters",gazeteer_of_planetary_nomenclature
14336,Tavua,15.62,117.61,"Crater, craters",gazeteer_of_planetary_nomenclature
14337,Zaranj,12.09,113.05,"Crater, craters",gazeteer_of_planetary_nomenclature
14386,Chryse Chaos,9.86,-37.19,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
14402,Avire,-40.82,-159.76,"Crater, craters",gazeteer_of_planetary_nomenclature
14403,Niquero,-38.79,-165.97,"Crater, craters",gazeteer_of_planetary_nomenclature
14404,Triolet,-37.09,-168.02,"Crater, craters",gazeteer_of_planetary_nomenclature
14438,Corinto,16.95,141.71,"Crater, craters",gazeteer_of_planetary_nomenclature
14439,Naryn,14.89,123.3,"Crater, craters",gazeteer_of_planetary_nomenclature
14440,Thila,18.11,155.52,"Crater, craters",gazeteer_of_planetary_nomenclature
14441,Wiltz,15.54,159.21,"Crater, craters",gazeteer_of_planetary_nomenclature
14448,Heimdal,68.33,-124.56,"Crater, craters",gazeteer_of_planetary_nomenclature
14449,Morava Valles,-13.57,-24.2,"Vallis, valles",gazeteer_of_planetary_nomenclature
14500,Bogia,-44.31,83.27,"Crater, craters",gazeteer_of_planetary_nomenclature
14501,Endeavour,-2.28,-5.2,"Crater, craters",gazeteer_of_planetary_nomenclature
14521,Toro,17.04,71.82,"Crater, craters",gazeteer_of_planetary_nomenclature
14522,Victoria,-2.05,-5.5,"Crater, craters",gazeteer_of_planetary_nomenclature
14542,Saravan,-16.93,-54.02,"Crater, craters",gazeteer_of_planetary_nomenclature
14543,Sungari Vallis,-40.33,88.5,"Vallis, valles",gazeteer_of_planetary_nomenclature
14544,Danielson,7.97,-7.05,"Crater, craters",gazeteer_of_planetary_nomenclature
14545,Galap,-37.66,-167.07,"Crater, craters",gazeteer_of_planetary_nomenclature
14546,Lipik,-38.41,111.61,"Crater, craters",gazeteer_of_planetary_nomenclature
14547,Sarh,-64.85,-14.58,"Crater, craters",gazeteer_of_planetary_nomenclature
14562,Cross,-30.2,-157.69,"Crater, craters",gazeteer_of_planetary_nomenclature
14567,Asimov,-46.97,4.93,"Crater, craters",gazeteer_of_planetary_nomenclature
14569,Canillo,10.23,116.48,"Crater, craters",gazeteer_of_planetary_nomenclature
14570,Doba,10.92,119.62,"Crater, craters",gazeteer_of_planetary_nomenclature
14571,Ehden,8.23,119.01,"Crater, craters",gazeteer_of_planetary_nomenclature
14572,Nepenthes Planum,14.01,113.79,"Planum, plana",gazeteer_of_planetary_nomenclature
14573,Syria Mons,-13.88,-104.27,"Mons, montes",gazeteer_of_planetary_nomenclature
14592,Ismenius Cavus,33.9,17.08,"Cavus, cavi",gazeteer_of_planetary_nomenclature
14593,Gasa,-35.72,129.4,"Crater, craters",gazeteer_of_planetary_nomenclature
14602,Leighton,3.08,57.75,"Crater, craters",gazeteer_of_planetary_nomenclature
14620,Horowitz,-32.06,140.75,"Crater, craters",gazeteer_of_planetary_nomenclature
14621,Kamnik,-37.21,-161.79,"Crater, craters",gazeteer_of_planetary_nomenclature
14622,Kandi,-32.75,122.1,"Crater, craters",gazeteer_of_planetary_nomenclature
14623,Pursat,-37.36,130.76,"Crater, craters",gazeteer_of_planetary_nomenclature
14624,Roseau,-41.69,150.57,"Crater, craters",gazeteer_of_planetary_nomenclature
14625,Yaren,-43.88,-137.45,"Crater, craters",gazeteer_of_planetary_nomenclature
14626,Matara,-49.61,34.59,"Crater, craters",gazeteer_of_planetary_nomenclature
14630,Kibuye,-29.13,-178.18,"Crater, craters",gazeteer_of_planetary_nomenclature
14651,Cankuzo,-19.42,52.03,"Crater, craters",gazeteer_of_planetary_nomenclature
14652,Luqa,-18.23,131.82,"Crater, craters",gazeteer_of_planetary_nomenclature
14654,Oyama,23.57,-20.11,"Crater, craters",gazeteer_of_planetary_nomenclature
14740,Avarua,-35.93,109.66,"Crater, craters",gazeteer_of_planetary_nomenclature
14741,Dowa,-31.66,110.24,"Crater, craters",gazeteer_of_planetary_nomenclature
14742,Fitzroy,-35.69,112.06,"Crater, craters",gazeteer_of_planetary_nomenclature
14743,Greg,-38.59,112.89,"Crater, craters",gazeteer_of_planetary_nomenclature
14744,Pál,-31.31,108.7,"Crater, craters",gazeteer_of_planetary_nomenclature
14745,Waikato Vallis,-33.33,113.78,"Vallis, valles",gazeteer_of_planetary_nomenclature
14747,Harris,-21.9,66.81,"Crater, craters",gazeteer_of_planetary_nomenclature
14766,Milna,-23.46,-12.24,"Crater, craters",gazeteer_of_planetary_nomenclature
14767,Vaduz,38.24,15.79,"Crater, craters",gazeteer_of_planetary_nomenclature
14768,Tivoli,-14.33,100.91,"Crater, craters",gazeteer_of_planetary_nomenclature
14779,Eridania Planitia,-38.15,122.21,"Planitia, planitiae",gazeteer_of_planetary_nomenclature
14782,Firsoff,2.73,-9.37,"Crater, craters",gazeteer_of_planetary_nomenclature
14792,Tigre Valles,-12.02,-37.09,"Vallis, valles",gazeteer_of_planetary_nomenclature
14793,Canala,24.35,-80.08,"Crater, craters",gazeteer_of_planetary_nomenclature
14794,Noord,-19.27,-11.27,"Crater, craters",gazeteer_of_planetary_nomenclature
14795,Resen,-27.94,108.87,"Crater, craters",gazeteer_of_planetary_nomenclature
14856,Dogana,-10.01,-53.67,"Crater, craters",gazeteer_of_planetary_nomenclature
14857,Lipany,-0.22,79.67,"Crater, craters",gazeteer_of_planetary_nomenclature
14858,Oenotria Plana,-8.14,76.64,"Planum, plana",gazeteer_of_planetary_nomenclature
14859,Zarqa Valles,0.32,80.59,"Vallis, valles",gazeteer_of_planetary_nomenclature
14860,Oenotria Scopuli,-6.62,77.11,"Scopulus, scopuli",gazeteer_of_planetary_nomenclature
14865,Öpik,-7,63,"Crater, craters",gazeteer_of_planetary_nomenclature
14866,Shklovsky,24,112,"Crater, craters",gazeteer_of_planetary_nomenclature
14867,Lagado Planitia,19,129,"Planitia, planitiae",gazeteer_of_planetary_nomenclature
14868,Laputa Regio,0,95,"Regio, regiones",gazeteer_of_planetary_nomenclature
14871,Corozal,-38.79,159.42,"Crater, craters",gazeteer_of_planetary_nomenclature
14872,Palikir,-41.57,-157.86,"Crater, craters",gazeteer_of_planetary_nomenclature
14873,Raga,-48.1,-117.58,"Crater, craters",gazeteer_of_planetary_nomenclature
14874,Tivat,-45.93,9.53,"Crater, craters",gazeteer_of_planetary_nomenclature
14890,Micoud,50.56,16.34,"Crater, craters",gazeteer_of_planetary_nomenclature
14891,Majuro,-33.26,84.33,"Crater, craters",gazeteer_of_planetary_nomenclature
14918,Havel Vallis,0.77,-57.46,"Vallis, valles",gazeteer_of_planetary_nomenclature
14924,Sinai Fossae,-14.08,-78.67,"Fossa, fossae",gazeteer_of_planetary_nomenclature
14926,Baucau,-28.37,-55.1,"Crater, craters",gazeteer_of_planetary_nomenclature
14927,Arima,-15.84,-63.68,"Crater, craters",gazeteer_of_planetary_nomenclature
14950,Domoni,51.38,-125.61,"Crater, craters",gazeteer_of_planetary_nomenclature
14951,Keren,20.98,-22.5,"Crater, craters",gazeteer_of_planetary_nomenclature
15000,Aeolis Mons,-5.08,137.85,"Mons, montes",gazeteer_of_planetary_nomenclature
15001,Aeolis Palus,-4.47,137.42,"Palus, paludes",gazeteer_of_planetary_nomenclature
15002,Robert Sharp,-4.17,133.42,"Crater, craters",gazeteer_of_planetary_nomenclature
15015,Moanda,-35.93,-39.95,"Crater, craters",gazeteer_of_planetary_nomenclature
15016,Lederberg,13.01,-45.92,"Crater, craters",gazeteer_of_planetary_nomenclature
15017,Ulysses Colles,6.14,-123.09,"Collis, colles",gazeteer_of_planetary_nomenclature
15019,Aeolis Dorsa,-5.05,152.63,"Dorsum, dorsa",gazeteer_of_planetary_nomenclature
15029,Cayon,-35.93,113.62,"Crater, craters",gazeteer_of_planetary_nomenclature
15030,Fancy,-35.45,113.6,"Crater, craters",gazeteer_of_planetary_nomenclature
15031,Aeolis Serpens,-1.38,149.57,"Serpens, serpentes",gazeteer_of_planetary_nomenclature
15032,Yellowknife,-4.58,137.44,"Crater, craters",gazeteer_of_planetary_nomenclature
15034,Candor Colles,-6.63,-75.57,"Collis, colles",gazeteer_of_planetary_nomenclature
15035,Ceti Labes,-6.78,-75.73,"Labes, labēs",gazeteer_of_planetary_nomenclature
15036,Peace Vallis,-4.21,137.23,"Vallis, valles",gazeteer_of_planetary_nomenclature
15037,Eden Patera,33.77,-11.06,"Patera, paterae",gazeteer_of_planetary_nomenclature
15038,Euphrates Patera,38.43,10.26,"Patera, paterae",gazeteer_of_planetary_nomenclature
15039,Ismenia Patera,38.55,1.8,"Patera, paterae",gazeteer_of_planetary_nomenclature
15040,Oxus Cavus,37.41,-0.52,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15041,Oxus Patera,38.97,-0.34,"Patera, paterae",gazeteer_of_planetary_nomenclature
15042,Siloe Patera,35.3,6.55,"Patera, paterae",gazeteer_of_planetary_nomenclature
15066,Camichel,2.26,-51.61,"Crater, craters",gazeteer_of_planetary_nomenclature
15067,Dukhan,7.76,-39.14,"Crater, craters",gazeteer_of_planetary_nomenclature
15068,Kolonga,8.32,-54.94,"Crater, craters",gazeteer_of_planetary_nomenclature
15069,Liberta,35.23,-55.45,"Crater, craters",gazeteer_of_planetary_nomenclature
15070,Sibut,9.68,-49.35,"Crater, craters",gazeteer_of_planetary_nomenclature
15071,Okavango Valles,38.1,8.97,"Vallis, valles",gazeteer_of_planetary_nomenclature
15087,Lucaya,-11.55,51.91,"Crater, craters",gazeteer_of_planetary_nomenclature
15089,Aonia Tholus,-59.04,-80.04,"Tholus, tholi",gazeteer_of_planetary_nomenclature
15090,Aonia Mons,-53.33,-87.92,"Mons, montes",gazeteer_of_planetary_nomenclature
15091,Tana Vallis,4.78,-27.89,"Vallis, valles",gazeteer_of_planetary_nomenclature
15092,Farim,-44.31,139.28,"Crater, craters",gazeteer_of_planetary_nomenclature
15093,Candor Sulci,-4.92,-76.85,"Sulcus, sulci",gazeteer_of_planetary_nomenclature
15094,Nia Tholus,-6.59,-74.95,"Tholus, tholi",gazeteer_of_planetary_nomenclature
15109,Farah Vallis,-6.03,136.8,"Vallis, valles",gazeteer_of_planetary_nomenclature
15115,Muara,24.32,-19.31,"Crater, craters",gazeteer_of_planetary_nomenclature
15116,Tarrafal,24.26,-19.18,"Crater, craters",gazeteer_of_planetary_nomenclature
15118,Roddy,-21.65,-39.39,"Crater, craters",gazeteer_of_planetary_nomenclature
15119,Luba,-18.26,-37,"Crater, craters",gazeteer_of_planetary_nomenclature
15120,Gunjur,-0.17,146.66,"Crater, craters",gazeteer_of_planetary_nomenclature
15121,Kalba,-5.89,154.83,"Crater, craters",gazeteer_of_planetary_nomenclature
15122,Neves,-3.39,151.31,"Crater, craters",gazeteer_of_planetary_nomenclature
15123,Obock,-2.01,150.53,"Crater, craters",gazeteer_of_planetary_nomenclature
15124,Quthing,0.4,149.29,"Crater, craters",gazeteer_of_planetary_nomenclature
15125,Asau,-3.63,154.68,"Crater, craters",gazeteer_of_planetary_nomenclature
15126,Wafra,4.25,148.54,"Crater, craters",gazeteer_of_planetary_nomenclature
15147,Bashkaus Valles,-25.68,-3.26,"Vallis, valles",gazeteer_of_planetary_nomenclature
15149,Blunck,-27.23,-36.9,"Crater, craters",gazeteer_of_planetary_nomenclature
15150,Gringauz,-20.67,-35.7,"Crater, craters",gazeteer_of_planetary_nomenclature
15151,Hadriacus Palus,-27.25,77.3,"Palus, paludes",gazeteer_of_planetary_nomenclature
15152,Martynov,-30.36,-36.41,"Crater, craters",gazeteer_of_planetary_nomenclature
15157,Reutov,-45.07,-157.71,"Crater, craters",gazeteer_of_planetary_nomenclature
15158,Belyov,-45.02,-158.01,"Crater, craters",gazeteer_of_planetary_nomenclature
15159,Tyuratam,-45.04,-157.96,"Crater, craters",gazeteer_of_planetary_nomenclature
15160,Electris Mons,-45.67,152.73,"Mons, montes",gazeteer_of_planetary_nomenclature
15161,Eridania Mons,-57.02,137.86,"Mons, montes",gazeteer_of_planetary_nomenclature
15162,Sirenum Mons,-38.22,-147.85,"Mons, montes",gazeteer_of_planetary_nomenclature
15163,Sirenum Tholus,-34.64,-144.79,"Tholus, tholi",gazeteer_of_planetary_nomenclature
15166,Artik,-34.8,130.98,"Crater, craters",gazeteer_of_planetary_nomenclature
15167,Koshoba,22.93,77,"Crater, craters",gazeteer_of_planetary_nomenclature
15168,Dollfus,-21.59,-4.26,"Crater, craters",gazeteer_of_planetary_nomenclature
15169,Sitrah,-59.09,-142.28,"Crater, craters",gazeteer_of_planetary_nomenclature
15170,Betio,-23.13,-78.65,"Crater, craters",gazeteer_of_planetary_nomenclature
15171,Byala,-25.73,-66.47,"Crater, craters",gazeteer_of_planetary_nomenclature
15172,Halba,-26.01,-56.14,"Crater, craters",gazeteer_of_planetary_nomenclature
15173,Ophir Mensa,-3.99,-73.49,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15174,Gan,61.72,-131,"Crater, craters",gazeteer_of_planetary_nomenclature
15184,Simois Colles,-37.72,-176.59,"Collis, colles",gazeteer_of_planetary_nomenclature
15195,Zephyria Fluctus,0.72,155.53,"Fluctus, fluctūs",gazeteer_of_planetary_nomenclature
15236,Argyre Mons,-50.37,-48.09,"Mons, montes",gazeteer_of_planetary_nomenclature
15238,Magong,11.89,-46.69,"Crater, craters",gazeteer_of_planetary_nomenclature
15239,Aram Dorsum,7.8,-11.24,"Dorsum, dorsa",gazeteer_of_planetary_nomenclature
15240,Istok,-45.1,-85.82,"Crater, craters",gazeteer_of_planetary_nomenclature
15241,Nili Tholus,9.15,67.35,"Tholus, tholi",gazeteer_of_planetary_nomenclature
15243,Atrax Fossa,38.19,-88.98,"Fossa, fossae",gazeteer_of_planetary_nomenclature
15251,Bree,37.64,149.63,"Crater, craters",gazeteer_of_planetary_nomenclature
15252,Kotka,19.25,169.88,"Crater, craters",gazeteer_of_planetary_nomenclature
15253,Caralis Chaos,-37.2,178.6,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
15254,López,-14.57,98.04,"Crater, craters",gazeteer_of_planetary_nomenclature
15264,Hadriacus Cavi,-27.25,78.05,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15265,Auce,-27.17,80.14,"Crater, craters",gazeteer_of_planetary_nomenclature
15266,Napo Vallis,-25.97,78.03,"Vallis, valles",gazeteer_of_planetary_nomenclature
15267,Huallaga Vallis,-26.67,79.07,"Vallis, valles",gazeteer_of_planetary_nomenclature
15268,Hydraotes Colles,-0.02,-33.68,"Collis, colles",gazeteer_of_planetary_nomenclature
15269,Juventae Cavi,-3.91,-58.16,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15270,Hydrae Cavus,-7.93,-61.31,"Cavus, cavi",gazeteer_of_planetary_nomenclature
15271,Hydrae Chaos,-5.9,-59.97,"Chaos, chaoses",gazeteer_of_planetary_nomenclature
15272,Pital,-9.27,-62.28,"Crater, craters",gazeteer_of_planetary_nomenclature
15273,Esira,8.96,-46.61,"Crater, craters",gazeteer_of_planetary_nomenclature
15308,Hunten,-39.18,23.69,"Crater, craters",gazeteer_of_planetary_nomenclature
15309,Choyr,-32.43,18.72,"Crater, craters",gazeteer_of_planetary_nomenclature
15313,Greeley,-36.79,3.92,"Crater, craters",gazeteer_of_planetary_nomenclature
15314,Badwater,-32.79,62.14,"Crater, craters",gazeteer_of_planetary_nomenclature
15315,Syria Colles,-13.46,-100.73,"Collis, colles",gazeteer_of_planetary_nomenclature
15316,Juventae Mensa,-7.93,-65.63,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15317,Nia Mensa,-7.72,-67.32,"Mensa, mensae",gazeteer_of_planetary_nomenclature
15318,Garni,-11.52,-69.69,"Crater, craters",gazeteer_of_planetary_nomenclature
15319,Rauna,35.26,-32.08,"Crater, craters",gazeteer_of_planetary_nomenclature
15326,Coprates Montes,-13,-65.39,"Mons, montes",gazeteer_of_planetary_nomenclature
15327,Nectaris Montes,-14.64,-54.65,"Mons, montes",gazeteer_of_planetary_nomenclature
15330,Dulce Vallis,-4.82,136.54,"Vallis, valles",gazeteer_of_planetary_nomenclature
15331,Moni,-47.01,18.77,"Crater, craters",gazeteer_of_planetary_nomenclature
15349,Moa Valles,35.62,-54.7,"Vallis, valles",gazeteer_of_planetary_nomenclature
15362,Talas,-35.67,75.37,"Crater, craters",gazeteer_of_planetary_nomenclature
15363,Navua Valles,-33.94,82.68,"Vallis, valles",gazeteer_of_planetary_nomenclature
15364,Hellas Chasma,-34.64,65.47,"Chasma, chasmata",gazeteer_of_planetary_nomenclature
15365,Peneus Palus,-35.06,56.71,"Palus, paludes",gazeteer_of_planetary_nomenclature
15366,Coronae Planum,-32.68,65.41,"Planum, plana",gazeteer_of_planetary_nomenclature
15367,Auki,-15.76,96.87,"Crater, craters",gazeteer_of_planetary_nomenclature
15368,Negril,20.19,69.43,"Crater, craters",gazeteer_of_planetary_nomenclature
15369,Cardona,-19.65,-31.98,"Crater, craters",gazeteer_of_planetary_nomenclature
15370,Ogygis Undae,-49.66,-66.21,"Unda, undae",gazeteer_of_planetary_nomenclature
